show_id,person_id,job_id
1010,28718,0
1010,12684,0
1010,4048,0
1010,19591,0
1010,19567,1
1011,710,0
1011,14249,0
1011,19352,0
1011,1986,0
1011,20698,0
1011,16802,0
1011,8650,0
1011,23428,0
1011,26051,0
1011,16766,0
1011,2781,0
1011,1895,1
1012,5058,0
1012,21596,0
1012,13808,0
1012,22836,0
1012,379,0
1012,24983,0
1012,24081,0
1012,26506,0
1012,22250,0
1012,27850,0
1012,22760,1
1013,10556,0
1013,5949,0
1013,8374,0
1013,2259,0
1013,14592,0
1013,10488,0
1013,11461,0
1013,14042,0
1013,20311,0
1013,12788,0
1013,24834,1
1014,18712,0
1014,10321,0
1014,23765,0
1014,10288,0
1014,16186,0
1014,4221,0
1014,334,0
1014,26156,0
1014,8762,0
1014,8686,0
1014,10109,1
1015,28626,0
1015,13344,1
1015,22357,1
1016,14472,0
1016,13942,0
1016,26343,0
1016,17617,0
1016,14983,0
1016,18843,0
1016,26527,0
1016,28976,0
1016,27266,0
1016,23520,0
1016,17608,0
1016,25086,0
1016,8923,0
1016,8100,0
1016,14253,0
1016,20179,1
1017,26360,0
1017,693,0
1017,25003,0
1017,10425,0
1017,26353,0
1017,28972,0
1017,17613,0
1017,14519,0
1017,14333,0
1017,9528,0
1017,7859,0
1017,14455,0
1017,26567,0
1017,14976,0
1017,2438,0
1017,15197,0
1017,24932,1
1018,26360,0
1018,14333,0
1018,2388,0
1018,28972,0
1018,17613,0
1018,14519,0
1018,19399,0
1018,693,0
1018,25003,0
1018,26353,0
1018,10425,0
1018,20118,0
1018,14340,0
1018,7859,0
1018,16857,0
1018,22490,0
1018,17599,0
1018,24932,1
1018,27528,1
1019,26360,0
1019,693,0
1019,17613,0
1019,26353,0
1019,10425,0
1019,25003,0
1019,22490,0
1019,14940,0
1019,9573,0
1019,17599,0
1019,14333,0
1019,28972,0
1019,14519,0
1019,19399,0
1019,7859,0
1019,16857,0
1019,24932,1
1019,27528,1
1020,26353,0
1020,10425,0
1020,26384,0
1020,18849,0
1020,14433,0
1020,26360,0
1020,19390,0
1020,14940,0
1020,20118,0
1020,14340,0
1020,14472,0
1020,13942,0
1020,26343,0
1020,20129,0
1020,26567,0
1020,26340,0
1020,28942,1
1021,26360,0
1021,20118,0
1021,14340,0
1021,693,0
1021,25003,0
1021,14333,0
1021,28972,0
1021,17613,0
1021,14519,0
1021,14472,0
1021,13942,0
1021,26343,0
1021,26353,0
1021,10425,0
1021,26567,0
1021,2438,0
1021,24932,1
1022,14010,0
1022,19700,0
1022,10307,0
1022,24905,0
1022,14682,0
1022,8406,0
1022,26490,0
1022,1438,0
1022,17517,1
1023,9445,0
1023,9784,0
1023,21903,0
1023,20407,0
1023,3027,0
1023,2921,0
1023,13964,0
1023,22140,0
1023,25306,1
1024,25358,0
1024,3516,0
1024,2680,0
1024,21986,0
1024,23389,0
1024,14707,0
1024,21973,1
1025,10923,0
1025,12442,0
1025,25350,0
1025,16666,0
1025,21952,0
1025,6746,0
1025,22028,0
1025,25273,0
1025,22012,0
1025,19121,0
1025,26925,1
1026,3760,0
1026,28163,0
1026,19655,0
1026,15970,0
1026,22091,0
1026,12973,0
1026,28028,0
1026,27027,0
1026,24043,0
1026,2981,0
1026,677,1
1027,11930,0
1027,197,0
1027,21699,0
1027,25024,0
1027,14707,0
1027,24741,0
1027,3160,0
1027,6694,0
1027,22017,0
1027,22006,1
1028,3493,0
1028,14961,0
1028,28065,0
1028,1493,0
1028,34,0
1028,13970,0
1028,13882,0
1028,10231,0
1028,19630,0
1028,15091,0
1028,784,1
1029,1676,0
1029,13395,0
1029,4750,0
1029,27250,0
1029,26149,0
1029,28441,0
1029,14671,0
1029,14026,0
1029,4750,1
1030,19595,0
1030,27747,0
1030,20774,0
1030,10144,0
1030,26748,0
1030,28083,0
1030,6999,0
1030,5898,0
1030,24498,1
1031,17952,0
1031,8719,1
1032,16042,0
1032,8004,0
1032,25930,0
1032,26436,0
1032,28376,0
1032,609,0
1032,21379,0
1032,9087,1
1033,20259,0
1033,6867,0
1033,26399,0
1033,6921,0
1033,11353,0
1033,11120,0
1033,13561,0
1033,18099,0
1033,22115,0
1033,10169,0
1033,18122,1
1034,27155,0
1034,3582,0
1034,22763,0
1034,22967,0
1034,18184,0
1034,11690,0
1034,24455,0
1034,9913,0
1034,10123,0
1034,7772,0
1034,2318,1
1035,17228,0
1035,7484,0
1035,9745,0
1035,17590,0
1035,4679,0
1035,22338,0
1035,21509,0
1035,1166,0
1035,17507,0
1035,4428,1
1036,10722,0
1036,22654,0
1036,4880,0
1036,14401,0
1036,13364,0
1036,28107,0
1036,2489,0
1036,18892,0
1036,26889,0
1036,13770,0
1036,11490,1
1037,27815,0
1037,4177,0
1037,10278,0
1037,12094,0
1037,20640,0
1037,15405,0
1037,13490,0
1037,5563,0
1037,25704,0
1037,3268,0
1037,18771,0
1037,12277,0
1037,17885,0
1037,27992,0
1037,11134,0
1037,7910,0
1037,15897,0
1037,21389,1
1038,18359,0
1038,5157,1
1039,27966,0
1039,13489,0
1039,18100,0
1039,1305,0
1039,25167,0
1039,15074,0
1039,14649,0
1039,28453,0
1039,7298,0
1039,21297,1
1040,19683,0
1040,3890,0
1040,11860,0
1040,9984,0
1040,14258,0
1040,5287,0
1040,13112,0
1040,11088,0
1040,9252,0
1040,2300,0
1040,8866,0
1040,11238,0
1040,753,0
1040,21974,1
1041,24617,0
1041,25382,0
1041,27849,0
1041,5054,0
1041,27624,0
1041,24780,0
1041,24643,0
1041,23675,0
1041,14418,0
1041,346,0
1041,27393,1
1042,19436,0
1042,13447,0
1042,25173,0
1042,23014,0
1042,27991,0
1042,2431,0
1042,1078,0
1042,12524,0
1042,204,0
1042,20417,0
1042,16326,0
1042,20809,0
1042,23084,0
1042,16316,0
1042,814,0
1042,18959,0
1042,6453,0
1042,17433,0
1042,7696,0
1042,9541,0
1042,17849,0
1042,5889,0
1042,11786,1
1043,11802,0
1043,4608,0
1043,9306,0
1043,5775,0
1043,1433,0
1043,13041,0
1043,5360,0
1043,26306,0
1043,15032,0
1043,7194,0
1043,14909,0
1043,6670,1
1044,20861,0
1044,19456,0
1044,7547,0
1044,8577,0
1044,11939,0
1044,10153,0
1044,17503,0
1044,10683,0
1044,4161,0
1044,22438,1
1045,19352,0
1045,26003,0
1045,10895,0
1045,89,0
1045,24301,0
1045,24256,1
1046,25893,0
1046,27751,0
1046,19379,0
1046,25400,0
1046,26003,0
1046,21603,0
1046,1622,0
1046,25953,0
1046,168,1
1047,23645,0
1047,28020,0
1047,10895,0
1047,25072,0
1047,23607,0
1047,26046,0
1047,2753,0
1047,21980,0
1047,16662,1
1048,23645,0
1048,10895,0
1048,28020,0
1048,25072,0
1048,2753,0
1048,20025,0
1048,5961,0
1048,9449,0
1048,16662,1
1049,10517,0
1049,3460,0
1049,21690,0
1049,6774,0
1049,16905,0
1049,16726,0
1049,21584,1
1050,19415,0
1050,13832,0
1050,15100,0
1050,16879,1
1051,16579,0
1051,4838,0
1051,20541,0
1051,12163,0
1051,11259,0
1051,23599,0
1051,24294,0
1051,4992,0
1051,4471,0
1051,3770,0
1051,25439,0
1051,14502,1
1052,22787,0
1052,25076,0
1052,24795,0
1052,25953,0
1052,3475,0
1052,18702,0
1052,27662,0
1052,24738,0
1052,28208,0
1052,16658,0
1052,16745,1
1053,29325,0
1053,29321,0
1053,9534,0
1053,8036,0
1053,7445,0
1053,20455,0
1053,23721,0
1053,3538,0
1053,20008,0
1053,9887,0
1053,9888,1
1054,20737,0
1054,4982,0
1054,2208,0
1054,85,0
1054,27797,0
1054,9452,0
1054,28024,1
1055,25398,0
1055,10517,0
1055,12467,0
1055,1981,0
1055,10302,0
1055,23979,0
1055,25132,0
1055,714,0
1055,27745,0
1055,1622,0
1055,23868,1
1056,5248,0
1056,8644,0
1056,28793,0
1056,25626,0
1056,28956,0
1056,23642,0
1056,8511,0
1056,356,0
1056,14524,1
1056,1387,1
1057,28921,0
1057,7140,0
1057,522,0
1057,9965,0
1057,16682,0
1057,3190,0
1057,14683,0
1057,16684,0
1057,556,1
1058,13467,0
1058,12032,0
1058,7948,0
1058,1743,0
1058,22888,0
1058,3249,0
1058,9966,0
1058,14442,0
1058,15704,0
1058,5214,0
1058,4413,0
1058,17964,1
1059,28065,0
1059,25096,0
1059,19382,0
1059,14961,0
1059,3655,0
1059,22828,0
1059,21559,0
1059,10028,0
1059,2439,1
1060,8525,0
1060,19221,0
1060,8285,0
1060,10765,0
1060,19208,0
1060,17955,0
1060,17961,0
1060,6799,0
1060,16809,0
1060,17954,1
1061,459,0
1061,25371,0
1061,8998,0
1061,772,0
1061,6339,0
1061,16616,0
1061,3429,0
1061,17054,1
1062,25294,0
1062,13958,0
1062,28102,0
1062,11966,1
1063,28869,0
1063,20724,0
1063,5086,1
1064,4258,0
1064,20220,0
1064,23397,0
1064,19710,0
1064,19294,0
1064,24579,0
1064,24581,0
1064,8048,0
1064,29057,0
1064,27108,1
1065,5774,0
1065,9263,0
1065,22930,0
1065,11068,0
1065,17338,0
1065,27226,0
1065,7867,0
1065,26604,0
1065,19755,0
1065,21363,1
1066,12294,0
1066,12239,0
1066,27281,0
1066,6600,0
1066,9807,0
1066,4845,1
1067,11295,0
1067,16597,0
1067,16570,0
1067,18807,0
1067,28950,0
1067,14964,0
1067,17141,0
1067,23425,0
1067,26724,0
1067,11843,1
1068,24604,0
1068,13479,0
1068,27365,0
1068,10730,0
1068,5069,0
1068,6807,0
1068,10702,0
1068,18481,0
1068,20551,0
1068,5813,0
1068,96,1
1069,27283,0
1069,5591,0
1069,8891,0
1069,11114,0
1069,9512,0
1069,20125,0
1069,243,0
1069,21158,0
1069,12123,0
1069,2292,1
1070,481,0
1070,13698,1
1070,23386,1
1071,17831,0
1071,5009,0
1071,27560,0
1071,20314,0
1071,12979,0
1071,19541,0
1071,24523,0
1071,25948,0
1071,2810,0
1071,22246,0
1071,20039,0
1071,8239,1
1072,21802,0
1072,6002,0
1072,10236,0
1072,4288,0
1072,3897,0
1072,24443,0
1072,24394,0
1072,15961,0
1072,1312,0
1072,11925,0
1072,13919,0
1072,17366,1
1073,5731,0
1073,26973,0
1073,28631,0
1073,20026,0
1073,8895,0
1073,8680,0
1073,9454,0
1073,22076,0
1073,26783,0
1073,8578,1
1074,8000,0
1074,11333,0
1074,15174,0
1074,15972,0
1074,14589,0
1074,7254,0
1074,12964,0
1074,27502,0
1074,8120,0
1074,23042,0
1074,655,0
1074,26880,1
1075,25390,0
1075,19737,1
1076,24661,0
1076,23765,0
1076,11994,0
1076,7784,0
1076,3084,1
1077,9291,0
1077,2457,0
1077,4270,0
1077,22560,0
1077,27034,0
1077,4430,0
1077,17709,0
1077,594,0
1077,27968,0
1077,26314,0
1077,6040,1
1078,1434,0
1078,8161,0
1078,22820,0
1078,6358,0
1078,25656,0
1078,5822,0
1078,6927,0
1078,7988,0
1078,1946,0
1078,7491,0
1078,20277,0
1078,5680,1
1079,16828,0
1079,10393,0
1079,24495,0
1079,28577,0
1079,9572,0
1079,28930,0
1079,27379,0
1079,18731,0
1079,26009,0
1079,2985,1
1080,20114,0
1080,22748,0
1080,2941,0
1080,16584,0
1080,14464,0
1080,27265,0
1080,10448,1
1081,2315,0
1081,23741,0
1081,29035,0
1081,3598,0
1081,1561,0
1081,5686,0
1081,9747,0
1081,18642,0
1081,5174,1
1082,13321,0
1082,1368,0
1082,5493,0
1082,24589,0
1082,11440,0
1082,18260,0
1082,6372,0
1082,1172,0
1082,14246,0
1082,4849,0
1082,17327,0
1082,24395,1
1083,22062,0
1083,3732,0
1083,21647,0
1083,99,1
1084,26820,0
1084,18244,0
1084,11792,0
1084,8435,0
1084,13170,0
1084,1857,0
1084,28657,0
1084,15945,0
1084,27969,0
1084,15650,0
1084,7428,1
1085,11116,0
1085,21429,0
1085,917,0
1085,14630,0
1085,8733,0
1085,22525,0
1085,28405,0
1085,11318,0
1085,6020,1
1085,21187,1
1085,17748,1
1086,8774,0
1086,812,0
1086,9001,0
1086,9436,0
1086,8454,0
1086,27901,0
1086,9467,0
1086,25260,0
1086,15815,0
1086,6200,0
1086,8769,1
1087,9984,0
1087,19683,0
1087,11860,0
1087,25349,0
1087,26955,0
1087,13112,0
1087,14258,0
1087,753,0
1087,8866,0
1087,9252,0
1087,2300,0
1087,14454,0
1087,11951,0
1087,12863,0
1087,28605,0
1087,3024,0
1087,20993,0
1087,21974,1
1088,18206,0
1088,3310,0
1088,14363,0
1088,14543,0
1088,9673,1
1089,18495,0
1089,11542,0
1089,8144,0
1089,2086,0
1089,19870,0
1089,5740,0
1089,13598,0
1089,6905,0
1089,17370,1
1089,27089,1
1090,11222,0
1090,23556,0
1090,24952,0
1090,28035,0
1090,25559,0
1090,2361,0
1090,7422,0
1090,19606,0
1090,24697,1
1091,24331,0
1091,16183,0
1091,28244,0
1091,17214,0
1091,25286,0
1091,4784,0
1091,17940,0
1091,13220,0
1091,12176,0
1091,27891,0
1091,12242,1
1092,2859,0
1092,13752,0
1092,22518,0
1092,8866,0
1092,4507,0
1092,13491,0
1092,26595,0
1092,4264,0
1092,2247,0
1092,3927,1
1093,21074,0
1093,22249,0
1093,22205,0
1093,6542,0
1093,9894,0
1093,19667,0
1093,5436,0
1093,20142,0
1093,5194,1
1093,16959,1
1094,11795,0
1094,27906,0
1094,3871,0
1094,2334,0
1094,29247,0
1094,4442,0
1094,8220,0
1094,15682,0
1094,6454,1
1095,5203,0
1095,27015,0
1095,1667,0
1095,25652,0
1095,15506,0
1095,12772,0
1095,2319,0
1095,11716,0
1095,6533,1
1096,11110,0
1096,27884,0
1096,26019,0
1096,20038,0
1096,23378,0
1096,10523,0
1096,4958,0
1096,15722,1
1097,268,0
1097,24104,0
1097,28122,0
1097,24398,0
1097,13051,0
1097,498,0
1097,5876,1
1098,7492,0
1098,15734,0
1098,20565,0
1098,16458,0
1098,10953,0
1098,11049,0
1098,1703,0
1098,15591,0
1098,10953,1
1099,10321,0
1099,2383,0
1099,8909,0
1099,7492,0
1099,18727,0
1099,283,0
1099,19191,0
1099,12662,0
1099,15450,0
1099,27219,0
1099,1784,0
1099,25317,0
1099,6724,0
1099,3215,0
1099,25190,0
1099,11057,0
1099,26941,0
1099,4872,0
1099,19537,1
1100,446,0
1100,23741,0
1100,25008,0
1100,1294,0
1100,19574,0
1100,2481,0
1100,19428,0
1100,11541,0
1100,2221,0
1100,15950,0
1100,9004,0
1100,28372,1
1101,3732,0
1101,3495,0
1101,10446,0
1101,2356,0
1101,13401,0
1101,23867,0
1101,20037,0
1101,21680,0
1101,2827,1
1102,26659,0
1102,8246,0
1102,5956,0
1102,2485,0
1102,12691,0
1102,5928,0
1102,17850,0
1102,19847,0
1102,3400,1
1103,23626,0
1103,17915,0
1103,14442,0
1103,16796,0
1103,5799,0
1103,16244,0
1103,14044,0
1103,8079,0
1103,8177,0
1103,12592,0
1103,27483,1
1104,23557,0
1104,15543,0
1104,25410,0
1104,9956,0
1104,24946,0
1104,10482,1
1105,550,0
1105,18117,0
1105,14682,0
1105,3187,0
1105,8078,0
1105,23950,0
1105,16686,0
1105,28778,0
1105,10181,0
1105,16147,0
1105,14684,1
1106,4655,0
1106,18587,0
1106,3361,0
1106,25345,0
1106,28736,0
1106,17018,0
1106,20675,0
1106,7082,0
1106,5532,0
1106,24463,1
1107,829,0
1107,23741,0
1107,12390,0
1107,12592,0
1107,27440,0
1107,3297,0
1107,90,0
1107,19435,0
1107,8884,1
1108,347,0
1108,27016,0
1108,6784,0
1108,15842,0
1108,1341,0
1108,3696,0
1108,6654,0
1108,14491,0
1108,20085,1
1109,9015,0
1109,7020,0
1109,8495,0
1109,3775,0
1109,14562,0
1109,24672,0
1109,2784,0
1109,2580,0
1109,14745,0
1109,10695,0
1109,23907,1
1110,10556,0
1110,23430,0
1110,2159,0
1110,1385,0
1110,23598,0
1110,10288,0
1110,7554,0
1110,72,0
1110,23837,0
1110,6123,0
1110,27157,1
1111,11938,0
1111,3263,0
1111,13572,0
1111,1203,0
1111,2284,0
1111,20373,0
1111,12755,0
1111,14909,0
1111,7194,0
1111,9311,0
1111,11740,0
1111,24548,1
1112,10079,0
1112,21695,0
1112,16890,0
1112,2038,0
1112,6327,0
1112,7111,0
1112,28193,0
1112,22021,0
1112,6650,0
1112,28992,0
1112,2738,1
1113,28746,0
1113,18695,0
1113,18577,0
1113,9009,0
1113,11260,0
1113,27165,0
1113,1959,0
1113,10075,0
1113,8522,0
1113,1398,0
1113,7451,0
1113,5742,1
1114,2316,0
1114,5040,0
1114,27016,0
1114,3625,0
1114,27402,0
1114,5796,0
1114,7501,0
1114,5813,0
1114,20422,0
1114,23431,0
1114,6667,0
1114,8494,1
1115,26682,0
1115,25194,0
1115,14363,0
1115,22872,0
1115,18369,0
1115,12482,0
1115,10285,0
1115,1738,0
1115,20988,0
1115,3673,1
1116,11522,0
1116,13243,0
1116,7241,0
1116,23087,0
1116,5759,0
1116,1546,0
1116,16511,0
1116,26347,0
1116,1264,0
1116,1736,0
1116,10330,1
1116,2496,1
1117,18736,0
1117,29058,0
1117,3373,0
1117,20218,0
1117,5578,0
1117,16159,0
1117,1,0
1117,10315,0
1117,22374,1
1118,22356,0
1118,18241,0
1118,27415,0
1118,17112,0
1118,11086,0
1118,27006,0
1118,14804,0
1118,12746,0
1118,19065,0
1118,11868,0
1118,2318,1
1119,3832,0
1119,17681,0
1119,5688,0
1119,15833,0
1119,25375,0
1119,18470,0
1119,19882,0
1119,29276,0
1119,2318,1
1120,11616,0
1120,20670,0
1120,1902,0
1120,28011,0
1120,16839,0
1120,2955,0
1120,24753,1
1121,27570,0
1121,17876,0
1121,2499,0
1121,25675,0
1121,15713,0
1121,25606,0
1121,1272,0
1121,18041,0
1121,20872,0
1121,25720,0
1121,15258,0
1121,22868,1
1122,22877,0
1122,27603,1
1123,15704,0
1123,13278,0
1123,20162,0
1123,24776,0
1123,4312,0
1123,23335,0
1123,27939,1
1124,1028,0
1124,1536,0
1124,14311,0
1124,16533,0
1124,16069,0
1124,2890,0
1124,12951,0
1124,1273,0
1124,26458,0
1124,16981,1
1125,8562,0
1125,11624,0
1125,11565,0
1125,17813,0
1125,23991,0
1125,13836,0
1125,2554,0
1125,9464,0
1125,13845,0
1125,8852,1
1126,25816,0
1126,25816,1
1127,14135,0
1127,17793,0
1127,18601,0
1127,8952,0
1127,23174,0
1127,15605,0
1127,3649,0
1127,16469,0
1127,13822,0
1127,22690,1
1128,23582,0
1128,13144,0
1128,16032,0
1128,14364,0
1128,18507,0
1128,7398,0
1128,15421,1
1129,19445,0
1129,17510,1
1130,19869,0
1130,8801,1
1131,22545,0
1131,3872,0
1131,11193,0
1131,105,0
1131,1241,0
1131,11962,0
1131,7812,0
1131,4472,0
1131,11118,0
1131,4324,0
1131,14891,0
1131,24291,1
1132,23784,0
1132,15034,1
1133,24346,0
1133,2858,0
1133,14153,0
1133,18507,0
1133,29218,0
1133,20798,0
1133,5616,0
1133,5341,0
1133,18617,1
1134,14434,0
1134,6473,0
1134,12396,0
1134,13013,0
1134,22525,0
1134,6008,0
1134,12061,0
1134,28485,0
1134,5654,0
1134,6318,1
1135,28491,0
1135,12177,0
1135,23260,0
1135,3414,0
1135,14227,0
1135,8629,0
1135,9409,0
1135,18226,0
1135,5176,0
1135,25701,0
1135,18629,1
1136,7893,0
1136,28120,0
1136,8199,0
1136,1704,0
1136,891,0
1136,19886,0
1136,7034,0
1136,9368,0
1136,2758,0
1136,23402,0
1136,7736,0
1136,10671,0
1136,4058,0
1136,25735,1
1137,18542,0
1137,10351,0
1137,13286,0
1137,3283,0
1137,9932,0
1137,477,0
1137,20903,0
1137,12288,0
1137,13258,1
1138,9995,0
1138,4061,0
1138,17436,0
1138,12672,0
1138,4882,0
1138,5626,1
1139,2692,0
1139,4566,0
1139,22421,1
1139,20035,1
1140,19591,0
1140,21856,0
1140,14700,0
1140,392,0
1140,20612,0
1140,24994,0
1140,20056,0
1140,25096,0
1140,9820,0
1140,25031,0
1140,26221,0
1140,22838,0
1140,26925,0
1140,10763,0
1140,19489,0
1140,10477,1
1141,8919,0
1141,27541,0
1141,3751,0
1141,28867,0
1141,14241,1
1141,22495,1
1142,10590,0
1142,2490,1
1143,13697,0
1143,1441,0
1143,16602,0
1143,10359,0
1143,17860,0
1143,5522,0
1143,5589,0
1143,29252,1
1144,24268,0
1144,27738,0
1144,21896,0
1144,25952,0
1144,22278,0
1144,4744,0
1144,23251,0
1144,15155,0
1144,27876,1
1145,3791,0
1145,1371,0
1145,24643,0
1145,462,0
1145,10870,0
1145,2,0
1145,9695,0
1145,26784,0
1145,8597,0
1145,8253,0
1145,27288,0
1145,1976,1
1146,9371,0
1146,2534,0
1146,22223,0
1146,15328,0
1146,27215,0
1146,4379,0
1146,13180,0
1146,828,0
1146,18555,1
1147,20248,0
1147,10832,0
1147,21075,0
1147,10751,0
1147,5406,0
1147,17682,1
1148,16513,0
1148,489,0
1148,6278,0
1148,27801,0
1148,16514,0
1148,11127,0
1148,266,0
1148,21477,0
1148,17505,0
1148,11557,1
1149,10003,0
1149,15806,0
1149,7479,0
1149,16400,0
1149,12260,0
1149,325,0
1149,17969,0
1149,9916,0
1149,3282,1
1150,7205,0
1150,16931,0
1150,16666,0
1150,24757,0
1150,2456,0
1150,22017,0
1150,26094,0
1150,18021,0
1150,9020,1
1151,10331,0
1151,21237,0
1151,15877,0
1151,12334,0
1151,18744,0
1151,10407,0
1151,24930,0
1151,17291,0
1151,28349,0
1151,28688,0
1151,26627,1
1152,20407,0
1152,24476,0
1152,15122,0
1152,21932,0
1152,14095,0
1152,8517,0
1152,9581,0
1152,5961,0
1152,3485,1
1153,7954,0
1153,12823,0
1153,10678,0
1153,6247,0
1153,22253,0
1153,20872,0
1153,28301,0
1153,9383,0
1153,26501,0
1153,10152,0
1153,11364,0
1153,14597,0
1153,26266,0
1153,16439,0
1153,27296,1
1153,24341,1
1154,20097,0
1154,3904,0
1154,29031,0
1154,19875,0
1154,25283,0
1154,17409,0
1154,1683,0
1154,4437,0
1154,22485,0
1154,9669,1
1154,26313,1
1155,20274,0
1155,5031,0
1155,24026,0
1155,21803,0
1155,4071,0
1155,27399,0
1155,14369,0
1155,7367,0
1155,18962,0
1155,27363,1
1156,17424,0
1156,15682,0
1156,4457,0
1156,8764,0
1156,10792,0
1156,29251,0
1156,11027,0
1156,3363,0
1156,17427,0
1156,1202,0
1156,7611,0
1156,1905,0
1156,1605,0
1156,20601,0
1156,20807,0
1156,21126,0
1156,8636,1
1157,11022,0
1157,29004,0
1157,14514,0
1157,27104,0
1157,14946,0
1157,21448,0
1157,8101,0
1157,14911,0
1157,28971,1
1158,12671,0
1158,12629,0
1158,11220,0
1158,18978,0
1158,26601,0
1158,16720,0
1158,18010,0
1158,28088,1
1159,10478,0
1159,7561,0
1159,13929,0
1159,587,0
1159,14817,0
1159,5097,0
1159,27204,0
1159,8167,0
1159,586,1
1160,3064,0
1160,20137,0
1160,1673,0
1160,20131,0
1160,25112,1
1161,7305,0
1161,28643,0
1161,27822,0
1161,24331,0
1161,14510,0
1161,6244,0
1161,13936,0
1161,5126,0
1161,27796,0
1161,18114,0
1161,28573,1
1162,11181,0
1162,6373,1
1162,8890,1
1163,4254,0
1163,16172,0
1163,5611,0
1163,2834,0
1163,4025,0
1163,8804,0
1163,10371,0
1163,17907,0
1163,27198,0
1163,15832,0
1163,5881,0
1163,7931,0
1163,26821,0
1163,6825,1
1164,22122,0
1164,3697,0
1164,2966,0
1164,19363,0
1164,1138,0
1164,8740,0
1164,27399,0
1164,5027,0
1164,4071,0
1164,8306,0
1164,27100,1
1164,27549,1
1165,19743,0
1165,20416,0
1165,25668,0
1165,17932,0
1165,2830,0
1165,4546,0
1165,21303,1
1166,28176,0
1166,17193,0
1166,2933,0
1166,17810,0
1166,27963,0
1166,28385,0
1166,8714,0
1166,2933,1
1167,12395,0
1167,13223,0
1167,8082,0
1167,3448,0
1167,8595,0
1167,24488,0
1167,20606,0
1167,19076,1
1168,5108,0
1168,29068,0
1168,10870,0
1168,27635,0
1168,16100,0
1168,3755,0
1168,10749,0
1168,20444,0
1168,6149,1
1169,27785,0
1169,22559,0
1169,15393,0
1169,27767,0
1169,17210,0
1169,8330,0
1169,17632,0
1169,896,0
1169,25622,1
1170,27699,0
1170,10204,1
1171,1848,0
1171,19758,0
1171,27020,0
1171,3489,0
1171,26132,0
1171,3787,0
1171,2088,0
1171,20139,0
1171,6071,0
1171,9947,0
1171,1848,1
1171,12690,1
1172,10375,0
1172,24937,0
1172,18928,0
1172,16686,0
1172,570,0
1172,20152,0
1172,1520,1
1173,4866,0
1173,14721,0
1173,17518,0
1173,16229,0
1173,10123,0
1173,27793,0
1173,17814,0
1173,5070,0
1173,9416,1
1174,16499,0
1174,4875,0
1174,27201,0
1174,18566,0
1174,12687,0
1174,29212,0
1174,21231,0
1174,21451,0
1174,16498,0
1174,13353,0
1174,9642,0
1174,14932,0
1174,10974,0
1174,16465,0
1174,28632,1
1175,24344,0
1175,4173,1
1176,28316,0
1176,5819,1
1176,13982,1
1177,27343,0
1177,11719,0
1177,26346,0
1177,9586,0
1177,5424,0
1177,4586,0
1177,20652,0
1177,23202,0
1177,9996,1
1178,6247,0
1178,7517,0
1178,26599,0
1178,29024,0
1178,3443,0
1178,22876,0
1178,12103,0
1178,19419,0
1178,12650,0
1178,18218,0
1178,25720,0
1178,5191,1
1178,15176,1
1179,25722,0
1179,5697,1
1179,5030,1
1180,22176,0
1180,21681,0
1180,20048,0
1180,25893,0
1180,13762,0
1180,24251,0
1180,2012,0
1180,1436,0
1180,14906,0
1180,20626,0
1180,23608,1
1181,1473,0
1181,10298,0
1181,22252,0
1181,25447,0
1181,25393,0
1181,4903,0
1181,21586,0
1181,16760,0
1181,25884,0
1181,24825,0
1181,21997,0
1181,21722,1
1182,16871,0
1182,15117,0
1182,1516,0
1182,24874,0
1182,26635,0
1182,18173,0
1182,28183,1
1183,22176,0
1183,22157,0
1183,24092,0
1183,19591,0
1183,23615,0
1183,1473,0
1183,22192,0
1183,14249,0
1183,7037,0
1183,2367,1
1183,7064,1
1183,13968,1
1183,29213,1
1184,710,0
1184,23232,0
1184,24981,0
1184,18836,0
1184,12973,0
1184,374,0
1184,6248,0
1184,9581,0
1184,20700,0
1184,28,0
1184,2234,1
1185,16899,0
1185,17948,0
1185,26935,0
1185,25059,0
1185,4993,0
1185,9029,0
1185,25523,1
1186,22800,0
1186,1155,0
1186,26317,0
1186,25124,0
1186,7186,0
1186,2358,0
1186,3474,0
1186,15847,0
1186,2943,0
1186,6436,1
1187,20698,0
1187,2198,0
1187,1238,0
1187,2865,0
1187,19415,0
1187,16908,0
1187,23426,0
1187,19172,0
1187,8934,1
1188,650,0
1188,25053,0
1188,26319,0
1188,21984,0
1188,10997,0
1188,19113,0
1188,21607,0
1188,28847,0
1188,21627,0
1188,22797,0
1188,20063,1
1189,710,0
1189,25058,0
1189,26048,0
1189,13983,0
1189,11000,0
1189,25998,0
1189,11293,0
1189,25057,0
1189,15003,1
1190,28163,0
1190,23982,0
1190,7135,0
1190,15114,0
1190,6762,0
1190,13815,1
1191,21138,0
1191,21404,0
1191,26822,0
1191,12344,0
1191,28735,0
1191,11772,0
1191,21192,0
1191,22235,0
1191,13948,0
1191,14914,0
1191,26444,0
1191,27378,0
1191,20174,0
1191,21850,1
1192,2522,0
1192,5063,0
1192,6775,0
1192,13946,0
1192,22428,0
1192,28160,0
1192,13860,0
1192,25961,0
1192,24995,0
1192,2671,0
1192,25921,1
1193,12702,0
1193,19411,0
1193,22221,0
1193,2909,0
1193,21581,0
1193,658,0
1193,25121,0
1193,494,0
1193,7065,0
1193,25014,1
1194,21695,0
1194,6328,0
